date,low,high,open,close,volume
2015-02-24 00:00:00,235.51,241.91,239.49,239.87,8923.5755789803
2015-02-25 00:00:00,235.1,241,239.87,238.19,7840.9048426703
2015-02-26 00:00:00,234.33,238.47,238.21,237.11,8549.8571264602
2015-02-27 00:00:00,236.29,259,237.21,254.42,20700.597198411
2015-02-28 00:00:00,250,256.97,254.42,255.59,7485.3833275902
2015-03-01 00:00:00,244.88,262,255.73,260.24,10419.57555991
2015-03-02 00:00:00,256.6,279.8,260.29,276.7,18215.97819007
2015-03-03 00:00:00,267.07,289.5,276.79,283.27,18829.85489077
2015-03-04 00:00:00,267.39,287,283.09,273.37,14753.67950837
2015-03-05 00:00:00,262.49,281.09,273.38,276.86,11638.13678252
2015-03-06 00:00:00,269.12,280,276.54,273.23,10144.84013154
2015-03-07 00:00:00,270.55,279.44,273.22,276.89,6221.9914153504
2015-03-08 00:00:00,270.29,278.97,276.86,275.5,5138.8000306002
2015-03-09 00:00:00,275,294.42,275.47,290.19,13736.242589619
2015-03-10 00:00:00,289.82,299.48,290.2,293.47,16271.02187007
2015-03-11 00:00:00,290.51,297.8,293.46,296.99,9776.4515954405
2015-03-12 00:00:00,291.87,298.9,296.98,296.05,9640.8733421
2015-03-13 00:00:00,284,296.43,295.87,284,12043.693022861
2015-03-14 00:00:00,280.86,289,284.37,283.95,7282.5964331103
2015-03-15 00:00:00,282.5,289.24,283.77,288,4415.8801558604
2015-03-16 00:00:00,287.41,294.99,287.99,292.37,8869.0568355102
2015-03-17 00:00:00,284.01,293.69,292.36,286.74,7791.7268092002
2015-03-18 00:00:00,250,287,286.63,258.5,18679.037008409
2015-03-19 00:00:00,249.2,266.8,258.62,263.05,16404.76508476
2015-03-20 00:00:00,259.31,267.42,263.06,263.31,7566.5908724105
2015-03-21 00:00:00,256.66,263.62,263.31,261.9,6016.5881879603
2015-03-22 00:00:00,259.71,271.27,261.57,269.45,5819.2452932403
2015-03-23 00:00:00,260.81,273.99,269.25,267.53,13635.269852891
2015-03-24 00:00:00,244.86,268.51,267.54,246.15,17690.10614793
2015-03-25 00:00:00,234.51,249.99,246.29,246.88,11846.581541901
2015-03-26 00:00:00,244.92,254.9,246.99,249.88,10904.288267481
2015-03-27 00:00:00,246.44,250.99,249.76,247.81,8447.8929583204
2015-03-28 00:00:00,247.81,254.99,247.93,253.52,5888.0487046903
2015-03-29 00:00:00,241,254,253.6,243.69,8522.3927847705
2015-03-30 00:00:00,237.94,250.06,243.6,248.78,11491.65408325
2015-03-31 00:00:00,242.87,249.98,248.78,245.5,8102.2670031603
2015-04-01 00:00:00,241.07,248.22,245.5,247.87,9892.6134753599
2015-04-02 00:00:00,245.8,255.24,247.5,254.39,8681.5471722203
2015-04-03 00:00:00,252.59,257.43,254.79,254.84,7181.2229727703
2015-04-04 00:00:00,251.26,256.6,255,254.36,4316.3513121901
2015-04-05 00:00:00,252.06,262,254.37,261.47,5194.8550409504
2015-04-06 00:00:00,255,263,261.49,256.85,7500.0938417103
2015-04-07 00:00:00,253.45,258.7,256.84,254.27,7876.0645052704
2015-04-08 00:00:00,244.29,255.75,254.23,246.58,7494.4953482703
2015-04-09 00:00:00,239.02,248.16,246.81,244.74,7622.9916323804
2015-04-10 00:00:00,232.35,244.66,244.46,236.78,11482.96191929
2015-04-11 00:00:00,234.77,239.99,236.78,237.91,5651.4660548802
2015-04-12 00:00:00,234.02,239.16,237.91,237.55,4387.1547264
2015-04-13 00:00:00,220.77,238,237.57,225.73,11641.75795232
2015-04-14 00:00:00,216.92,226.9,225.42,221.05,12054.596084071
2015-04-15 00:00:00,218.09,224.52,221.05,224.35,8708.3674313002
2015-04-16 00:00:00,223.66,230.75,224.35,229.45,8248.3897611202
2015-04-17 00:00:00,220.46,230.08,229.45,223.62,7338.9675477002
2015-04-18 00:00:00,222.18,224.04,223.55,224.02,4495.8018241
2015-04-19 00:00:00,223.44,226.72,224.04,224.03,4655.05391456
2015-04-20 00:00:00,223.45,227.45,224.03,225.37,7501.1207927302
2015-04-21 00:00:00,224.01,235.89,225.35,235.89,9517.5986675502
2015-04-22 00:00:00,232.78,238.6,235.89,233.98,7390.9531407002
2015-04-23 00:00:00,232.79,236.54,233.96,235.99,6599.6732431902
2015-04-24 00:00:00,230.12,236.93,235.95,231.51,6481.0714368102
2015-04-25 00:00:00,226.83,233.67,231.51,227.05,4932.9958869501
2015-04-26 00:00:00,215.56,227.91,227.05,221.27,9493.0891467904
2015-04-27 00:00:00,218.78,231.11,221.27,227.58,12011.709017251
2015-04-28 00:00:00,220.46,229.04,227.41,225.64,6806.3174469403
2015-04-29 00:00:00,220.2,227.3,225.39,225.6,6765.6367137502
2015-04-30 00:00:00,225.1,240,225.78,236.81,11345.968982131
2015-05-01 00:00:00,233.01,238.78,236.78,233.14,9969.2161304409
2015-05-02 00:00:00,233,237.15,233.15,235.94,6183.7134362703
2015-05-03 00:00:00,234.26,242.97,235.94,240.78,5731.7981587404
2015-05-04 00:00:00,238.06,243.99,240.88,239.75,8837.5391860503
2015-05-05 00:00:00,232,240,239.75,236.76,9267.3942895906
2015-05-06 00:00:00,228.38,237.87,236.76,230,7836.3143850603
2015-05-07 00:00:00,228.67,239.18,230,237.99,8754.8133802004
2015-05-08 00:00:00,236.35,247.06,237.97,244.54,8424.7122190505
2015-05-09 00:00:00,240,247.6,244.44,242.5,5018.6751944001
2015-05-10 00:00:00,239.63,244.89,242.59,241.57,5050.4800571401
2015-05-11 00:00:00,239.5,245.49,241.59,242.86,6176.4812421602
2015-05-12 00:00:00,240.37,243.4,242.74,242.03,6322.5714123403
2015-05-13 00:00:00,235.54,244.13,242.04,236.32,10028.94688273
2015-05-14 00:00:00,232.61,240,236.93,237.46,10365.96804077
2015-05-15 00:00:00,236.89,239,237.39,237.82,9083.0879089902
2015-05-16 00:00:00,235.48,237.99,237.91,236.73,2739.83077381
2015-05-17 00:00:00,236.7,238.45,236.72,237.12,4917.8941314001
2015-05-18 00:00:00,231.66,237.89,237.1,234.04,7092.7337665805
2015-05-19 00:00:00,231.53,234.92,234.04,232.59,6915.0730528706
2015-05-20 00:00:00,232.54,235,232.58,234.54,7055.1805497408
2015-05-21 00:00:00,234.16,236.74,234.55,235.77,6237.8836523108
2015-05-22 00:00:00,235.11,242,235.77,240.45,7695.0872386408
2015-05-23 00:00:00,237.89,240.64,240.41,239.36,3726.9801443103
2015-05-24 00:00:00,238.27,242,239.38,240.82,3406.3031682505
2015-05-25 00:00:00,236.71,241.4,240.68,237.43,3984.5148519503
2015-05-26 00:00:00,235.81,238.34,237.39,236.79,6214.2176611025
2015-05-27 00:00:00,236.47,238.75,236.8,237.35,6580.2815897223
2015-05-28 00:00:00,236.23,238.48,237.35,237.34,6022.7219441326
2015-05-29 00:00:00,235.01,237.68,237.25,236.89,6398.9813643534
2015-05-30 00:00:00,231,236.99,236.89,233.55,6280.9079992904
2015-05-31 00:00:00,229.55,233.94,233.61,230.21,5912.2879854518
2015-06-01 00:00:00,221.58,230.99,230.18,223.56,10192.017646563
2015-06-02 00:00:00,221.84,226.68,223.55,225.85,9003.065135023
2015-06-03 00:00:00,223.82,227.45,225.83,225.86,6865.5544388012
2015-06-04 00:00:00,223.56,226.07,225.85,224.57,5968.0439635207
2015-06-05 00:00:00,223.01,226.74,224.57,224.97,6597.6639720511
2015-06-06 00:00:00,224.27,225.61,225.03,225.48,3610.5014745102
2015-06-07 00:00:00,222.88,226.09,225.48,223.89,3622.8028596003
2015-06-08 00:00:00,223.63,230.16,223.88,229.1,6963.8762060507
2015-06-09 00:00:00,228.31,232.06,229.1,229.18,6346.6306686004
2015-06-10 00:00:00,227.98,230.45,229.31,228.73,5978.9945587503
2015-06-11 00:00:00,228.7,230.92,228.79,229.69,5605.9500507203
2015-06-12 00:00:00,229.01,231.32,229.68,229.47,6060.5316257202
2015-06-13 00:00:00,228.79,233.49,229.21,233.47,4139.5737214999
2015-06-14 00:00:00,232.53,235,233.49,233.6,2314.73634054
2015-06-15 00:00:00,233.6,238.5,233.61,236.99,6051.8625283904
2015-06-16 00:00:00,236.01,253.26,236.92,251.91,10434.118148151
2015-06-17 00:00:00,247,259.46,251.88,250.25,9886.200904801
2015-06-18 00:00:00,243.51,253.29,250.18,249.27,8234.7057127514
2015-06-19 00:00:00,245.04,251.05,249.33,246.33,6096.25794923
2015-06-20 00:00:00,240.46,246.99,246.33,246.13,4371.2145801102
2015-06-21 00:00:00,242,246.98,246.08,244.66,3694.45385093
2015-06-22 00:00:00,243.86,248.5,244.66,247.5,5569.1795186101
2015-06-23 00:00:00,243.01,248.06,247.48,244.52,5295.4367872002
2015-06-24 00:00:00,239.51,244.92,244.54,240.04,5323.5107252601
2015-06-25 00:00:00,239.91,243.44,240.14,242.44,5678.5554877602
2015-06-26 00:00:00,239.91,243.1,242.46,243,6539.2475854902
2015-06-27 00:00:00,242.6,252.22,242.99,251.59,5287.8661909002
2015-06-28 00:00:00,247.51,251.87,251.46,249.11,4290.9745535205
2015-06-29 00:00:00,249.09,257.99,249.11,257.54,10401.488728123
2015-06-30 00:00:00,255.91,269.39,257.53,263.82,12009.580879213
2015-07-01 00:00:00,255.12,265.45,263.83,259.02,8238.7119877023
2015-07-02 00:00:00,253,262,258.96,254.85,6283.4712652913
2015-07-03 00:00:00,252.77,257.37,254.86,256.95,4782.9834649802
2015-07-04 00:00:00,254.4,261,256.94,260.64,4091.546241901
2015-07-05 00:00:00,258.99,275.25,260.64,271.74,8452.8023618605
2015-07-06 00:00:00,268.27,277.88,272.17,269.94,10013.390944411
2015-07-07 00:00:00,264.5,272.11,269.78,266.18,6984.3621578031
2015-07-08 00:00:00,264.41,273.97,266.18,270.97,7798.1158809724
2015-07-09 00:00:00,267.1,272.5,271.5,269.75,6970.2822474518
2015-07-10 00:00:00,269,294.71,269.77,286.67,15892.666927253
2015-07-11 00:00:00,284.5,299,286.71,294.23,8509.5978354818
2015-07-12 00:00:00,293.5,316.52,294.29,312.16,12917.990757822
2015-07-13 00:00:00,281.62,312.91,312.19,293.08,12936.002782983
2015-07-14 00:00:00,286.25,297.78,292.93,287.51,7146.0614814615
2015-07-15 00:00:00,284.98,294.11,287.48,285.7,7586.0592526013
2015-07-16 00:00:00,275,292.78,285.7,279.38,8604.6712332821
2015-07-17 00:00:00,272.64,281.38,279.38,280.58,6977.0174465314
2015-07-18 00:00:00,276.34,282.71,280.14,277.71,4279.2608992106
2015-07-19 00:00:00,275,278.48,277.71,275.61,3464.1866759203
2015-07-20 00:00:00,273.34,280,275.6,280,5476.6165885505
2015-07-21 00:00:00,276.85,281.27,279.96,277.32,4943.5594343702
2015-07-22 00:00:00,275.01,278.54,277.33,277.89,4687.9093833104
2015-07-23 00:00:00,276.28,279.75,277.96,277.39,5306.8215753106
2015-07-24 00:00:00,276.43,291.52,277.23,289.12,7362.4690829512
2015-07-25 00:00:00,286.82,291.67,289.12,289.7,4102.4529600804
2015-07-26 00:00:00,288.65,294.49,289.68,293.89,3735.2366025502
2015-07-27 00:00:00,287.24,297,293.88,294.21,6461.0331349004
2015-07-28 00:00:00,293.65,298,294.22,295.76,5761.8696177005
2015-07-29 00:00:00,289.01,296.58,295.74,290.19,5223.3961706405
2015-07-30 00:00:00,286.56,291.56,290.26,288.49,5138.98154856
2015-07-31 00:00:00,282.79,290,288.49,285.19,5676.6184589301
2015-08-01 00:00:00,277.26,285.6,285.2,281.53,3932.44975145
2015-08-02 00:00:00,277.33,282.62,281.53,282.62,3361.0866893
2015-08-03 00:00:00,280.27,285.86,282.62,280.95,4741.72910667
2015-08-04 00:00:00,280.11,286.47,280.95,285.51,5580.22052955
2015-08-05 00:00:00,282.01,286.25,285.6,282.77,5765.48779667
2015-08-06 00:00:00,278.95,282.61,282.44,279.65,5027.85564067
2015-08-07 00:00:00,277.05,281.17,279.37,279.94,5212.4569006501
2015-08-08 00:00:00,260.07,280.16,280.06,262.02,6085.4494366402
2015-08-09 00:00:00,260.97,268.8,262.02,267.63,5046.9768751203
2015-08-10 00:00:00,263.17,268.89,267.6,265.15,5478.5821489302
2015-08-11 00:00:00,264.91,271.99,265.15,271.99,5796.1447928501
2015-08-12 00:00:00,265.79,272.4,271.99,266.94,6350.2560189503
2015-08-13 00:00:00,262.94,267.82,266.81,264.67,5343.4230175302
2015-08-14 00:00:00,262.5,267.98,264.48,266.17,6859.0769703304
2015-08-15 00:00:00,261.77,267.69,266.21,262.46,4116.06182042
2015-08-16 00:00:00,255.67,263.1,262.45,259.2,5493.6374875701
2015-08-17 00:00:00,255.58,261.57,259.2,257.31,6966.2795962111
2015-08-18 00:00:00,200,258.04,257.56,221.99,11541.06429515
2015-08-19 00:00:00,214.91,238.99,221.99,227.34,13329.690336092
2015-08-20 00:00:00,227.45,238.2,227.46,235.56,8819.5250817511
2015-08-21 00:00:00,231.15,236.99,235.56,232.85,8327.5346762816
2015-08-22 00:00:00,222.68,235.53,232.85,231.15,7197.2594892519
2015-08-23 00:00:00,226.15,233.25,231.16,229.21,4312.6176901007
2015-08-24 00:00:00,210,229.24,229.23,211.16,16523.779444942
2015-08-25 00:00:00,198.02,229.49,211.16,223.73,19685.205780352
2015-08-26 00:00:00,220.16,231.97,223.73,226.81,9756.2626206514
2015-08-27 00:00:00,224,229.99,226.72,225.8,7891.1464701313
2015-08-28 00:00:00,221.2,236.18,225.62,231.55,9155.3488651212
2015-08-29 00:00:00,228,233.95,231.55,230.61,4469.2511306408
2015-08-30 00:00:00,226.59,233.47,230.61,229.39,4975.9907423412
2015-08-31 00:00:00,225.23,233,229.4,230.75,6986.5157186716
2015-09-01 00:00:00,226.42,233.5,230.76,228.22,8595.9497727521
2015-09-02 00:00:00,226.43,231.43,228.22,229.97,7461.0841983313
2015-09-03 00:00:00,226.48,230.79,229.95,227.25,6668.2586248914
2015-09-04 00:00:00,227.24,232.49,227.24,231.39,7070.546360391
2015-09-05 00:00:00,230.12,237.24,231.43,236.01,5615.3197539509
2015-09-06 00:00:00,235.54,244.82,236.2,241.29,5273.5396927005
2015-09-07 00:00:00,239.21,242.98,241.26,241.31,4902.5811606806
2015-09-08 00:00:00,240.31,247.82,241.31,244.14,8296.9538545911
2015-09-09 00:00:00,238.6,244.69,244.24,238.75,6819.4362676805
2015-09-10 00:00:00,236.69,241.4,238.74,238.52,5811.4019531703
2015-09-11 00:00:00,238.5,241.54,238.55,240.9,5856.6428009808
2015-09-12 00:00:00,235.26,241.12,240.9,236.5,5480.2047137803
2015-09-13 00:00:00,229.72,236.91,236.5,230.82,5004.4299755601
2015-09-14 00:00:00,228.01,233.99,230.83,231.01,7984.5625132602
2015-09-15 00:00:00,230.26,232.43,231.02,230.6,7118.3079260501
2015-09-16 00:00:00,226.85,232,230.67,229.73,7655.6529884301
2015-09-17 00:00:00,229.01,235.93,229.72,233.34,7527.9983063207
2015-09-18 00:00:00,231.75,234.96,233.31,233.78,4688.4507946003
2015-09-19 00:00:00,232,234.31,233.78,232.88,3604.57190273
2015-09-20 00:00:00,231.84,234,232.88,232.24,3683.5539890801
2015-09-21 00:00:00,226.87,233.64,232.26,227.31,7599.8048157802
2015-09-22 00:00:00,224.45,232.5,227.31,231.28,8900.9666018602
2015-09-23 00:00:00,229.27,233,231.31,230.26,6357.6760485303
2015-09-24 00:00:00,230.09,235.99,230.26,235.27,9375.0941421305
2015-09-25 00:00:00,234.02,237.62,235.35,235.89,6186.8628384502
2015-09-26 00:00:00,233.5,236.2,235.88,234.69,4167.9524694702
2015-09-27 00:00:00,233.2,235.03,234.67,233.58,3302.8545018403
2015-09-28 00:00:00,233.53,240.52,233.53,239.99,8114.3221780101
2015-09-29 00:00:00,236.65,241.05,239.96,236.89,6984.7466153704
2015-09-30 00:00:00,236.26,238.75,236.88,237.14,5479.4328461003
2015-10-01 00:00:00,236.9,239.86,237.1,238.34,5676.9389148804
2015-10-02 00:00:00,236.97,239.4,238.34,238.28,5907.5492918304
2015-10-03 00:00:00,237.73,240.62,238.31,239.92,4332.2703189701
2015-10-04 00:00:00,239.07,240.28,239.93,239.87,3794.12085585
2015-10-05 00:00:00,237.5,240.98,239.87,240.95,7487.5617234706
2015-10-06 00:00:00,240.31,248,240.93,246.64,9574.8384979707
2015-10-07 00:00:00,240.2,247.96,246.7,244,8821.8597947106
2015-10-08 00:00:00,242.2,245.38,244,242.94,5622.4515675105
2015-10-09 00:00:00,241.1,244.88,242.94,244.35,4935.0255216107
2015-10-10 00:00:00,243.8,246.1,244.44,246.07,3688.5334136802
2015-10-11 00:00:00,245.63,250,246.06,249.02,4323.2196472901
2015-10-12 00:00:00,245.89,249.14,249.01,246.39,5402.1860854607
2015-10-13 00:00:00,244.86,251.5,246.43,250.99,6502.1852660804
2015-10-14 00:00:00,250.25,255,250.98,253.27,7587.4200466011
2015-10-15 00:00:00,253.18,256.77,253.25,254.99,6678.8912441013
2015-10-16 00:00:00,254.86,267.6,254.98,263.43,9215.9733901108
2015-10-17 00:00:00,263.05,274.81,263.45,272.87,11034.142306952
2015-10-18 00:00:00,262.94,273.5,272.88,265,5660.0181334008
2015-10-19 00:00:00,262.05,268.23,265,265.17,5364.1013245607
2015-10-20 00:00:00,264.38,272.95,265.09,271.14,4647.3318532301
2015-10-21 00:00:00,265,272.85,271.16,268.77,6195.0664689203
2015-10-22 00:00:00,268.75,280,268.77,275.84,8695.8838828106
2015-10-23 00:00:00,275.4,281.17,275.76,278.76,7072.8447038809
2015-10-24 00:00:00,278.75,284.49,278.76,284.29,5507.9767251604
2015-10-25 00:00:00,283.28,295.93,284.29,284.97,10695.668370631
2015-10-26 00:00:00,282.04,287.68,284.97,287.1,7477.9242194606
2015-10-27 00:00:00,286.89,297.99,287.1,295.61,11123.681787752
2015-10-28 00:00:00,295.65,308.93,295.68,304.09,16047.510770926
2015-10-29 00:00:00,301.8,320.99,304.1,316.08,12247.441075523
2015-10-30 00:00:00,315.9,336.97,316.07,329.11,16825.196388081
2015-10-31 00:00:00,306.29,334.28,329.11,314.85,15213.518109133
2015-11-01 00:00:00,311.44,332,314.84,329.46,10727.586974652
2015-11-02 00:00:00,326.07,371.82,329.45,365.21,19748.945247713
2015-11-03 00:00:00,362.07,422.3,365.14,404.1,40167.736640161
2015-11-04 00:00:00,368.15,499.99,404.06,410,50603.791693214
2015-11-05 00:00:00,366.66,450,410,387.21,27227.965619295
2015-11-06 00:00:00,351,395,387.21,374.09,20034.643204754
2015-11-07 00:00:00,371.43,392,374.26,384.81,8396.1245655836
2015-11-08 00:00:00,363.58,389,384.8,373.83,7459.0145599817
2015-11-09 00:00:00,360.8,386.96,373.84,379.53,11225.645675971
2015-11-10 00:00:00,322,382.23,379.55,337.14,16694.812262732
2015-11-11 00:00:00,293.32,341.75,337.14,313.2,18097.666294108
2015-11-12 00:00:00,312.24,344.99,313.2,336.49,15784.18817585
2015-11-13 00:00:00,325,343,336.49,338.07,10203.546404402
2015-11-14 00:00:00,329.4,339.57,338.08,334.71,6008.7101641905
2015-11-15 00:00:00,319.89,336.46,334.67,322.93,6329.3028270811
2015-11-16 00:00:00,316.12,334.1,322.94,332.89,7295.3965148209
2015-11-17 00:00:00,330.1,340.72,332.85,336.49,7262.456987491
2015-11-18 00:00:00,330,338,336.49,335.49,5204.3101167305
2015-11-19 00:00:00,324.9,336.38,335.5,326.41,6718.6309305506
2015-11-20 00:00:00,311.23,327.04,326.53,322.39,9324.4408142503
2015-11-21 00:00:00,316.33,328,322.39,327,5125.9588090201
2015-11-22 00:00:00,321,327,326.99,323.71,3426.1786015401
2015-11-23 00:00:00,322,326,323.72,323,4797.3646220801
2015-11-24 00:00:00,318,323.17,323.01,321,5234.6911193302
2015-11-25 00:00:00,316.26,330.06,320.96,328.98,7870.7141622403
2015-11-26 00:00:00,328.98,368.18,328.99,352.57,14023.747661011
2015-11-27 00:00:00,347.96,364.46,352.56,358.19,7234.7907059616
2015-11-28 00:00:00,351.09,359.63,358.2,357.24,5553.0544949902
2015-11-29 00:00:00,354.26,373.63,357.24,372.24,5537.9231390503
2015-11-30 00:00:00,367.5,382.87,372.25,376.86,11425.774727772
2015-12-01 00:00:00,354.6,378.94,376.88,362.68,9267.0430858618
2015-12-02 00:00:00,347.55,363.06,362.68,360,8966.9882415905
2015-12-03 00:00:00,356.52,369.99,360,361.77,7242.5043725204
2015-12-04 00:00:00,355.43,364.85,361.89,363.98,5864.7056489103
2015-12-05 00:00:00,363.97,390,363.98,387.99,8731.8393008503
2015-12-06 00:00:00,375.22,401.01,388.03,387.55,9639.5728349603
2015-12-07 00:00:00,383,397.57,387.53,394.73,7577.5779853919
2015-12-08 00:00:00,386.69,418.94,394.73,418.94,8264.814572022
2015-12-09 00:00:00,401,425,417.84,418.39,13811.444294055
2015-12-10 00:00:00,408,419.5,418.39,415.68,7117.8382366406
2015-12-11 00:00:00,415.67,453.13,415.68,452.95,13643.469446142
2015-12-12 00:00:00,403,469.34,452.95,436.87,29525.269964373
2015-12-13 00:00:00,419.42,443.83,436.9,433.83,6720.0135999308
2015-12-14 00:00:00,429.12,450,433.38,444.01,165495.81553882
2015-12-15 00:00:00,443.76,464.95,444.03,464.27,11008.156856624
2015-12-16 00:00:00,440,464.73,464.5,453.97,35979.094619994
2015-12-17 00:00:00,446.01,456.33,453.96,455.5,6287.1080410216
2015-12-18 00:00:00,453.28,465.1,455.5,463.17,5045.1100246506
2015-12-19 00:00:00,451.58,465.6,463.14,461.29,6991.3843634608
2015-12-20 00:00:00,430,461.3,461.29,442.22,8376.4233529114
2015-12-21 00:00:00,424.66,444.44,442.36,436.81,6845.9412036609
2015-12-22 00:00:00,432.58,442,436.85,433.92,6659.3019689309
2015-12-23 00:00:00,428.29,445.11,433.94,442.43,7571.530727221
2015-12-24 00:00:00,442.42,460,442.43,455.74,6860.1775308608
2015-12-25 00:00:00,450.01,458.99,455.74,455.84,3482.6605117504
2015-12-26 00:00:00,410,458.29,455.82,419.41,13505.222648453
2015-12-27 00:00:00,410.02,429.85,419.41,424.72,5568.9768396021
2015-12-28 00:00:00,418,429.9,424.73,421.94,6929.6179948613
2015-12-29 00:00:00,419.31,433.9,421.94,433.89,6387.097138561
2015-12-30 00:00:00,422.35,434.99,433.89,427.95,4884.6157296109
2015-12-31 00:00:00,419.04,434,427.9,430.35,6480.6935736809
2016-01-01 00:00:00,427.92,437.15,430.35,435.66,3863.2774505405
2016-01-02 00:00:00,432.41,437.56,435.67,435.4,3276.7096211303
